FOLDER,ELEMENT,ATTRIBUTE,,,,
default,Ioc,cpArea,None,,,
default,Ioc,ciOutaged,None,,,
default,Ioc,ciLater,None,,,
default,Ioc,ciEnergized,None,,,
default,Ioc,ciEarthed,None,,,
default,Ioc,ciDistRoot,None,,,
default,Ioc,ciDistAllRoot,None,,,
default,Ioc,ciDistAll,None,,,
default,Ioc,ciDist,None,,,
default,Ioc,chr_name,None,,,
default,Ioc,charact,None,,,
default,Ioc,cDisplayName,None,,,
default,Ioc,calcuse,None,,,
default,Ioc,c_type,None,,,
default,Ioc,c_sfiec,None,,,
default,Ioc,c_sfansi,None,,,
default,Ioc,AttributeType,None,,,
default,Logic,typ_id,None,,,
default,Logic,root_id,None,,,
default,Logic,pSwitch,None,,,
default,Logic,outserv,ON,,,
default,Logic,loc_name,None,,,
default,Logic,iSchemeStatus,None,,,
default,Logic,iout,None,,,
default,Logic,gnrl_modif,None,,,
default,Logic,gnrl_modby,None,,,
default,Logic,for_name,None,,,
default,Logic,fold_id,None,,,
default,Logic,dataExtUnit,None,,,
default,Logic,dat_src,None,,,
default,Logic,cUserDefIndex,None,,,
default,Logic,cpZone,None,,,
default,Logic,cpSupplyTrfStation,None,,,
default,Logic,cpSupplyTransformer,None,,,
default,Logic,cpSupplySubstation,None,,,
default,Logic,cpSubstat,None,,,
default,Logic,cpSite,None,,,
default,Logic,cpOwner,None,,,
default,Logic,cpOperator,None,,,
default,Logic,cpMeteostat,None,,,
default,Logic,cpHeadFold,None,,,
default,Logic,cpGrid,None,,,
default,Logic,cpFeed,None,,,
default,Logic,cpBranch,None,,,
default,Logic,cpArea,None,,,
default,Logic,ciOutaged,None,,,
default,Logic,ciLater,None,,,
default,Logic,ciEnergized,None,,,
default,Logic,ciEarthed,None,,,
default,Logic,ciDistRoot,None,,,
default,Logic,ciDistAllRoot,None,,,
default,Logic,ciDistAll,None,,,
default,Logic,ciDist,None,,,
default,Logic,chr_name,None,,,
default,Logic,charact,None,,,
default,Logic,cDisplayName,None,,,
default,Logic,AttributeType,None,,,
default,Measurement,Unom,None,,,
default,Measurement,typ_id,None,,,
default,Measurement,root_id,None,,,
default,Measurement,outserv,ON,,,
default,Measurement,loc_name,None,,,
default,Measurement,iSchemeStatus,None,,,
default,Measurement,Is,None,,,
default,Measurement,iphase,None,,,
default,Measurement,Inom,None,,,
default,Measurement,gnrl_modif,None,,,
default,Measurement,gnrl_modby,None,,,
default,Measurement,for_name,None,,,
default,Measurement,fold_id,None,,,
default,Measurement,dataExtUnit,None,,,
default,Measurement,dat_src,None,,,
default,Measurement,cUserDefIndex,None,,,
default,Measurement,cpZone,None,,,
default,Measurement,cpSupplyTrfStation,None,,,
default,Measurement,cpSupplyTransformer,None,,,
default,Measurement,cpSupplySubstation,None,,,
default,Measurement,cpSubstat,None,,,
default,Measurement,cpSite,None,,,
default,Measurement,cpOwner,None,,,
default,Measurement,cpOperator,None,,,
default,Measurement,cpMeteostat,None,,,
default,Measurement,cpHeadFold,None,,,
default,Measurement,cpGrid,None,,,
default,Measurement,cpFeed,None,,,
default,Measurement,cpBranch,None,,,
default,Measurement,cpArea,None,,,
default,Measurement,ciOutaged,None,,,
default,Measurement,ciLater,None,,,
default,Measurement,ciEnergized,None,,,
default,Measurement,ciEarthed,None,,,
default,Measurement,ciDistRoot,None,,,
default,Measurement,ciDistAllRoot,None,,,
default,Measurement,ciDistAll,None,,,
default,Measurement,ciDist,None,,,
default,Measurement,chr_name,None,,,
default,Measurement,charact,None,,,
default,Measurement,cDisplayName,None,,,
default,Measurement,AttributeType,None,,,
default,Toc,udeftmin,None,,,
default,Toc,udeftmax,None,,,
default,Toc,typ_id,None,,,
default,Toc,Tshift,None,,,
default,Toc,Trelblock,None,,,
default,Toc,Tpset,Parameters/,TMS,use_setting,None
default,Toc,Tadder,None,,,
default,Toc,root_id,None,,,
default,Toc,ResetT,None,,,
default,Toc,resetdis,None,,,
default,Toc,pcharac,None,,,
default,Toc,outserv,ON,,,
default,Toc,ModFrame,None,,,
default,Toc,minresptime,None,,,
default,Toc,loc_name,None,,,
default,Toc,iSchemeStatus,None,,,
default,Toc,Ipsetr,Parameters/,I Set,use_setting,None
default,Toc,Ipset,None,,,
default,Toc,idir,None,,,
default,Toc,iacceptblock,None,,,
default,Toc,gnrl_modif,None,,,
default,Toc,gnrl_modby,None,,,
default,Toc,for_name,None,,,
default,Toc,fold_id,None,,,
default,Toc,dataExtUnit,None,,,
default,Toc,dat_src,None,,,
default,Toc,cUserDefIndex,None,,,
default,Toc,cTadder,None,,,
default,Toc,cResetT,None,,,
default,Toc,cpZone,None,,,
default,Toc,cpSupplyTrfStation,None,,,
default,Toc,cpSupplyTransformer,None,,,
default,Toc,cpSupplySubstation,None,,,
default,Toc,cpSubstat,None,,,
default,Toc,cpSite,None,,,
default,Toc,cpOwner,None,,,
default,Toc,cpOperator,None,,,
default,Toc,cpMeteostat,None,,,
default,Toc,cpHeadFold,None,,,
default,Toc,cpGrid,None,,,
default,Toc,cpFeed,None,,,
default,Toc,cpBranch,None,,,
default,Toc,cpArea,None,,,
default,Toc,cminresptime,None,,,
default,Toc,ciOutaged,None,,,
default,Toc,ciLater,None,,,
default,Toc,ciEnergized,None,,,
default,Toc,ciEarthed,None,,,
default,Toc,ciDistRoot,None,,,
default,Toc,ciDistAllRoot,None,,,
default,Toc,ciDistAll,None,,,
default,Toc,ciDist,None,,,
default,Toc,chr_name,None,,,
default,Toc,charact,None,,,
default,Toc,cDisplayName,None,,,
default,Toc,calcuse,None,,,
default,Toc,c_type,None,,,
default,Toc,c_sfiec,None,,,
default,Toc,c_sfansi,None,,,
default,Toc,AttributeType,None,,,
