FOLDER,ELEMENT,ATTRIBUTE,,,,
default,Toc,c_type,None,,,
default,Toc,calcuse,None,,,
default,Toc,charact,None,,,
default,Toc,chr_name,None,,,
default,Toc,ciDist,None,,,
default,Toc,ciDistAll,None,,,
default,Toc,ciDistAllRoot,None,,,
default,Toc,ciDistRoot,None,,,
default,Toc,ciEarthed,None,,,
default,Toc,ciEnergized,None,,,
default,Toc,ciLater,None,,,
default,Toc,ciOutaged,None,,,
default,Toc,cminresptime,None,,,
default,Toc,cpArea,None,,,
default,Toc,cpBranch,None,,,
default,Toc,cpFeed,None,,,
default,Toc,cpGrid,None,,,
default,Toc,cpHeadFold,None,,,
default,Toc,cpMeteostat,None,,,
default,Toc,cpOperator,None,,,
default,Toc,cpOwner,None,,,
default,Toc,cpSite,None,,,
default,Toc,cpSubstat,None,,,
default,Toc,cpSupplySubstation,None,,,
default,Toc,cpSupplyTransformer,None,,,
default,Toc,cpSupplyTrfStation,None,,,
default,Toc,cpZone,None,,,
default,Toc,dat_src,None,,,
default,Toc,dataExtUnit,None,,,
default,Toc,fold_id,None,,,
default,Toc,for_name,None,,,
default,Toc,gnrl_modby,None,,,
default,Toc,gnrl_modif,None,,,
default,Toc,iSchemeStatus,None,,,
default,Toc,iacceptblock,None,,,
default,Toc,idir,None,,,
default,Toc,loc_name,None,,,
default,Toc,minresptime,None,,,
default,Toc,outserv,ON,,,
default,Toc,pcharac,None,,,
default,Toc,resetdis,None,,,
default,Toc,root_id,None,,,
default,Toc,typ_id,None,,,
default,Toc,udeftmax,None,,,
default,Toc,udeftmin,None,,,
default,Ioc,AttributeType,None,,,
default,Ioc,Ipset,None,,,
default,Ioc,Ipsetr,None,,,
default,Ioc,Trelblock,None,,,
default,Ioc,Tset,None,,,
default,Ioc,cDisplayName,None,,,
default,Ioc,cTset,None,,,
default,Ioc,cUserDefIndex,None,,,
default,Ioc,c_sfansi,None,,,
default,Ioc,c_sfiec,None,,,
default,Ioc,c_type,None,,,
default,Ioc,calcuse,None,,,
default,Ioc,charact,None,,,
default,Ioc,chr_name,None,,,
default,Ioc,ciDist,None,,,
default,Ioc,ciDistAll,None,,,
default,Ioc,ciDistAllRoot,None,,,
default,Ioc,ciDistRoot,None,,,
default,Ioc,ciEarthed,None,,,
default,Ioc,ciEnergized,None,,,
default,Ioc,ciLater,None,,,
default,Ioc,ciOutaged,None,,,
default,Ioc,cpArea,None,,,
default,Ioc,cpBranch,None,,,
default,Ioc,cpFeed,None,,,
default,Ioc,cpGrid,None,,,
default,Ioc,cpHeadFold,None,,,
default,Ioc,cpMeteostat,None,,,
default,Ioc,cpOperator,None,,,
default,Ioc,cpOwner,None,,,
default,Ioc,cpSite,None,,,
default,Ioc,cpSubstat,None,,,
default,Ioc,cpSupplySubstation,None,,,
default,Ioc,cpSupplyTransformer,None,,,
default,Ioc,cpSupplyTrfStation,None,,,
default,Ioc,cpZone,None,,,
default,Ioc,cptotime,None,,,
default,Ioc,dat_src,None,,,
default,Ioc,dataExtUnit,None,,,
default,Ioc,fold_id,None,,,
default,Ioc,for_name,None,,,
default,Ioc,gnrl_modby,None,,,
default,Ioc,gnrl_modif,None,,,
default,Ioc,iSchemeStatus,None,,,
default,Ioc,iacceptblock,None,,,
default,Ioc,idir,None,,,
default,Ioc,loc_name,None,,,
default,Ioc,outserv,OFF,,,
default,Ioc,root_id,None,,,
default,Ioc,typ_id,None,,,
default,Logic,AttributeType,None,,,
default,Logic,cDisplayName,None,,,
default,Logic,cUserDefIndex,None,,,
default,Logic,charact,None,,,
default,Logic,chr_name,None,,,
default,Logic,ciDist,None,,,
default,Logic,ciDistAll,None,,,
default,Logic,ciDistAllRoot,None,,,
default,Logic,ciDistRoot,None,,,
default,Logic,ciEarthed,None,,,
default,Logic,ciEnergized,None,,,
default,Logic,ciLater,None,,,
default,Logic,ciOutaged,None,,,
default,Logic,cpArea,None,,,
default,Logic,cpBranch,None,,,
default,Logic,cpFeed,None,,,
default,Logic,cpGrid,None,,,
default,Logic,cpHeadFold,None,,,
default,Logic,cpMeteostat,None,,,
default,Logic,cpOperator,None,,,
default,Logic,cpOwner,None,,,
default,Logic,cpSite,None,,,
default,Logic,cpSubstat,None,,,
default,Logic,cpSupplySubstation,None,,,
default,Logic,cpSupplyTransformer,None,,,
default,Logic,cpSupplyTrfStation,None,,,
default,Logic,cpZone,None,,,
default,Logic,dat_src,None,,,
default,Logic,dataExtUnit,None,,,
default,Logic,fold_id,None,,,
default,Logic,for_name,None,,,
default,Logic,gnrl_modby,None,,,
default,Logic,gnrl_modif,None,,,
default,Logic,iSchemeStatus,None,,,
default,Logic,iout,None,,,
default,Logic,loc_name,None,,,
default,Logic,outserv,ON,,,
default,Logic,pSwitch,None,,,
default,Logic,root_id,None,,,
default,Logic,typ_id,None,,,
