FOLDER,ELEMENT,ATTRIBUTE,,,,
default,Toc A,ModFrame,None,,,
default,Toc A,ResetT,None,,,
default,Toc A,Tadder,None,,,
default,Toc A,Tpset,Parameters/,TMS_PhA,use_setting,None
default,Toc A,Trelblock,None,,,
default,Toc A,Tshift,None,,,
default,Toc A,cDisplayName,None,,,
default,Toc A,cResetT,None,,,
default,Toc A,cTadder,None,,,
default,Toc A,cUserDefIndex,None,,,
default,Toc A,c_sfansi,None,,,
default,Toc A,c_sfiec,None,,,
default,Toc A,c_type,None,,,
default,Toc A,calcuse,None,,,
default,Toc A,charact,None,,,
default,Toc A,chr_name,None,,,
default,Toc A,ciDist,None,,,
default,Toc A,ciDistAll,None,,,
default,Toc A,ciDistAllRoot,None,,,
default,Toc A,ciDistRoot,None,,,
default,Toc A,ciEarthed,None,,,
default,Toc A,ciEnergized,None,,,
default,Toc A,ciLater,None,,,
default,Toc A,ciOutaged,None,,,
default,Toc A,cminresptime,None,,,
default,Toc A,cpArea,None,,,
default,Toc A,cpBranch,None,,,
default,Toc A,cpFeed,None,,,
default,Toc A,cpGrid,None,,,
default,Toc A,cpHeadFold,None,,,
default,Toc A,cpMeteostat,None,,,
default,Toc A,cpOperator,None,,,
default,Toc A,cpOwner,None,,,
default,Toc A,cpSite,None,,,
default,Toc A,cpSubstat,None,,,
default,Toc A,cpSupplySubstation,None,,,
default,Toc A,cpSupplyTransformer,None,,,
default,Toc A,cpSupplyTrfStation,None,,,
default,Toc A,cpZone,None,,,
default,Toc A,dat_src,None,,,
default,Toc A,dataExtUnit,None,,,
default,Toc A,fold_id,None,,,
default,Toc A,for_name,None,,,
default,Toc A,gnrl_modby,None,,,
default,Toc A,gnrl_modif,None,,,
default,Toc A,iSchemeStatus,None,,,
default,Toc A,iacceptblock,None,,,
default,Toc A,idir,None,,,
default,Toc A,loc_name,None,,,
default,Toc A,minresptime,None,,,
default,Toc A,outserv,ON,,,
default,Toc A,pcharac,None,,,
default,Toc A,resetdis,None,,,
default,Toc A,root_id,None,,,
default,Toc A,typ_id,None,,,
default,Toc A,udeftmax,None,,,
default,Toc A,udeftmin,None,,,
default,Toc Earth,AttributeType,None,,,
default,Toc Earth,Ipset,None,,,
default,Toc Earth,Ipsetr,Parameters/,Pickup_E,use_setting,None
default,Toc Earth,ModFrame,None,,,
default,Toc Earth,ResetT,None,,,
default,Toc Earth,Tadder,None,,,
default,Toc Earth,Tpset,Parameters/,TMS_E,use_setting,None
default,Toc Earth,Trelblock,None,,,
default,Toc Earth,Tshift,None,,,
default,Toc Earth,cDisplayName,None,,,
default,Toc Earth,cResetT,None,,,
default,Toc Earth,cTadder,None,,,
default,Toc Earth,cUserDefIndex,None,,,
default,Toc Earth,c_sfansi,None,,,
default,Toc Earth,c_sfiec,None,,,
default,Toc Earth,c_type,None,,,
default,Toc Earth,calcuse,None,,,
default,Toc Earth,charact,None,,,
default,Toc Earth,chr_name,None,,,
default,Toc Earth,ciDist,None,,,
default,Toc Earth,ciDistAll,None,,,
default,Toc Earth,ciDistAllRoot,None,,,
default,Toc Earth,ciDistRoot,None,,,
default,Toc Earth,ciEarthed,None,,,
default,Toc Earth,ciEnergized,None,,,
default,Toc Earth,ciLater,None,,,
default,Toc Earth,ciOutaged,None,,,
default,Toc Earth,cminresptime,None,,,
default,Toc Earth,cpArea,None,,,
default,Toc Earth,cpBranch,None,,,
default,Toc Earth,cpFeed,None,,,
default,Toc Earth,cpGrid,None,,,
default,Toc Earth,cpHeadFold,None,,,
default,Toc Earth,cpMeteostat,None,,,
default,Toc Earth,cpOperator,None,,,
default,Toc Earth,cpOwner,None,,,
default,Toc Earth,cpSite,None,,,
default,Toc Earth,cpSubstat,None,,,
default,Toc Earth,cpSupplySubstation,None,,,
default,Toc Earth,cpSupplyTransformer,None,,,
default,Toc Earth,cpSupplyTrfStation,None,,,
default,Toc Earth,cpZone,None,,,
default,Toc Earth,dat_src,None,,,
default,Toc Earth,dataExtUnit,None,,,
default,Toc Earth,fold_id,None,,,
default,Toc Earth,for_name,None,,,
default,Toc Earth,gnrl_modby,None,,,
default,Toc Earth,gnrl_modif,None,,,
default,Toc Earth,iSchemeStatus,None,,,
default,Toc Earth,iacceptblock,None,,,
default,Toc Earth,idir,None,,,
default,Toc Earth,loc_name,None,,,
default,Toc Earth,minresptime,None,,,
default,Toc Earth,outserv,ON,,,
default,Toc Earth,pcharac,None,,,
default,Toc Earth,resetdis,None,,,
default,Toc Earth,root_id,None,,,
default,Toc Earth,typ_id,None,,,
default,Toc Earth,udeftmax,None,,,
default,Toc Earth,udeftmin,None,,,
default,Toc B,AttributeType,None,,,
default,Toc B,Ipset,None,,,
default,Toc B,Ipsetr,Parameters/,Pickup_PhB,use_setting,None
default,Toc B,ModFrame,None,,,
default,Toc B,ResetT,None,,,
default,Toc B,Tadder,None,,,
default,Toc B,Tpset,Parameters/,TMS_PhB,use_setting,None
default,Toc B,Trelblock,None,,,
default,Toc B,Tshift,None,,,
default,Toc B,cDisplayName,None,,,
default,Toc B,cResetT,None,,,
default,Toc B,cTadder,None,,,
default,Toc B,cUserDefIndex,None,,,
default,Toc B,c_sfansi,None,,,
default,Toc B,c_sfiec,None,,,
default,Toc B,c_type,None,,,
default,Toc B,calcuse,None,,,
default,Toc B,charact,None,,,
default,Toc B,chr_name,None,,,
default,Toc B,ciDist,None,,,
default,Toc B,ciDistAll,None,,,
default,Toc B,ciDistAllRoot,None,,,
default,Toc B,ciDistRoot,None,,,
default,Toc B,ciEarthed,None,,,
default,Toc B,ciEnergized,None,,,
default,Toc B,ciLater,None,,,
default,Toc B,ciOutaged,None,,,
default,Toc B,cminresptime,None,,,
default,Toc B,cpArea,None,,,
default,Toc B,cpBranch,None,,,
default,Toc B,cpFeed,None,,,
default,Toc B,cpGrid,None,,,
default,Toc B,cpHeadFold,None,,,
default,Toc B,cpMeteostat,None,,,
default,Toc B,cpOperator,None,,,
default,Toc B,cpOwner,None,,,
default,Toc B,cpSite,None,,,
default,Toc B,cpSubstat,None,,,
default,Toc B,cpSupplySubstation,None,,,
default,Toc B,cpSupplyTransformer,None,,,
default,Toc B,cpSupplyTrfStation,None,,,
default,Toc B,cpZone,None,,,
default,Toc B,dat_src,None,,,
default,Toc B,dataExtUnit,None,,,
default,Toc B,fold_id,None,,,
default,Toc B,for_name,None,,,
default,Toc B,gnrl_modby,None,,,
default,Toc B,gnrl_modif,None,,,
default,Toc B,iSchemeStatus,None,,,
default,Toc B,iacceptblock,None,,,
default,Toc B,idir,None,,,
default,Toc B,loc_name,None,,,
default,Toc B,minresptime,None,,,
default,Toc B,outserv,ON,,,
default,Toc B,pcharac,None,,,
default,Toc B,resetdis,None,,,
default,Toc B,root_id,None,,,
default,Toc B,typ_id,None,,,
default,Toc B,udeftmax,None,,,
default,Toc B,udeftmin,None,,,
default,Ioc A,AttributeType,None,,,
default,Ioc A,Ipset,None,,,
default,Ioc A,Ipsetr,Parameters/,Inst_PhA,use_setting,None
default,Ioc A,Trelblock,None,,,
default,Ioc A,Tset,None,,,
default,Ioc A,cDisplayName,None,,,
default,Ioc A,cTset,None,,,
default,Ioc A,cUserDefIndex,None,,,
default,Ioc A,c_sfansi,None,,,
default,Ioc A,c_sfiec,None,,,
default,Ioc A,c_type,None,,,
default,Ioc A,calcuse,None,,,
default,Ioc A,charact,None,,,
default,Ioc A,chr_name,None,,,
default,Ioc A,ciDist,None,,,
default,Ioc A,ciDistAll,None,,,
default,Ioc A,ciDistAllRoot,None,,,
default,Ioc A,ciDistRoot,None,,,
default,Ioc A,ciEarthed,None,,,
default,Ioc A,ciEnergized,None,,,
default,Ioc A,ciLater,None,,,
default,Ioc A,ciOutaged,None,,,
default,Ioc A,cpArea,None,,,
default,Ioc A,cpBranch,None,,,
default,Ioc A,cpFeed,None,,,
default,Ioc A,cpGrid,None,,,
default,Ioc A,cpHeadFold,None,,,
default,Ioc A,cpMeteostat,None,,,
default,Ioc A,cpOperator,None,,,
default,Ioc A,cpOwner,None,,,
default,Ioc A,cpSite,None,,,
default,Ioc A,cpSubstat,None,,,
default,Ioc A,cpSupplySubstation,None,,,
default,Ioc A,cpSupplyTransformer,None,,,
default,Ioc A,cpSupplyTrfStation,None,,,
default,Ioc A,cpZone,None,,,
default,Ioc A,cptotime,None,,,
default,Ioc A,dat_src,None,,,
default,Ioc A,dataExtUnit,None,,,
default,Ioc A,fold_id,None,,,
default,Ioc A,for_name,None,,,
default,Ioc A,gnrl_modby,None,,,
default,Ioc A,gnrl_modif,None,,,
default,Ioc A,iSchemeStatus,None,,,
default,Ioc A,iacceptblock,None,,,
default,Ioc A,idir,None,,,
default,Ioc A,loc_name,None,,,
default,Ioc A,outserv,Parameters/,Inst_PhA,use_setting,OFF
default,Ioc A,root_id,None,,,
default,Ioc A,typ_id,None,,,
default,Ioc Earth,AttributeType,None,,,
default,Ioc Earth,Ipset,None,,,
default,Ioc Earth,Ipsetr,Parameters/,Inst_E,use_setting,None
default,Ioc Earth,Trelblock,None,,,
default,Ioc Earth,Tset,None,,,
default,Ioc Earth,cDisplayName,None,,,
default,Ioc Earth,cTset,None,,,
default,Ioc Earth,cUserDefIndex,None,,,
default,Ioc Earth,c_sfansi,None,,,
default,Ioc Earth,c_sfiec,None,,,
default,Ioc Earth,c_type,None,,,
default,Ioc Earth,calcuse,None,,,
default,Ioc Earth,charact,None,,,
default,Ioc Earth,chr_name,None,,,
default,Ioc Earth,ciDist,None,,,
default,Ioc Earth,ciDistAll,None,,,
default,Ioc Earth,ciDistAllRoot,None,,,
default,Ioc Earth,ciDistRoot,None,,,
default,Ioc Earth,ciEarthed,None,,,
default,Ioc Earth,ciEnergized,None,,,
default,Ioc Earth,ciLater,None,,,
default,Ioc Earth,ciOutaged,None,,,
default,Ioc Earth,cpArea,None,,,
default,Ioc Earth,cpBranch,None,,,
default,Ioc Earth,cpFeed,None,,,
default,Ioc Earth,cpGrid,None,,,
default,Ioc Earth,cpHeadFold,None,,,
default,Ioc Earth,cpMeteostat,None,,,
default,Ioc Earth,cpOperator,None,,,
default,Ioc Earth,cpOwner,None,,,
default,Ioc Earth,cpSite,None,,,
default,Ioc Earth,cpSubstat,None,,,
default,Ioc Earth,cpSupplySubstation,None,,,
default,Ioc Earth,cpSupplyTransformer,None,,,
default,Ioc Earth,cpSupplyTrfStation,None,,,
default,Ioc Earth,cpZone,None,,,
default,Ioc Earth,cptotime,None,,,
default,Ioc Earth,dat_src,None,,,
default,Ioc Earth,dataExtUnit,None,,,
default,Ioc Earth,fold_id,None,,,
default,Ioc Earth,for_name,None,,,
default,Ioc Earth,gnrl_modby,None,,,
default,Ioc Earth,gnrl_modif,None,,,
default,Ioc Earth,iSchemeStatus,None,,,
default,Ioc Earth,iacceptblock,None,,,
default,Ioc Earth,idir,None,,,
default,Ioc Earth,loc_name,None,,,
default,Ioc Earth,outserv,Parameters/,Inst_E,use_setting,OFF
default,Ioc Earth,root_id,None,,,
default,Ioc Earth,typ_id,None,,,
default,Ioc B,AttributeType,None,,,
default,Ioc B,Ipset,None,,,
default,Ioc B,Ipsetr,Parameters/,Inst_PhB,use_setting,None
default,Ioc B,Trelblock,None,,,
default,Ioc B,Tset,None,,,
default,Ioc B,cDisplayName,None,,,
default,Ioc B,cTset,None,,,
default,Ioc B,cUserDefIndex,None,,,
default,Ioc B,c_sfansi,None,,,
default,Ioc B,c_sfiec,None,,,
default,Ioc B,c_type,None,,,
default,Ioc B,calcuse,None,,,
default,Ioc B,charact,None,,,
default,Ioc B,chr_name,None,,,
default,Ioc B,ciDist,None,,,
default,Ioc B,ciDistAll,None,,,
default,Ioc B,ciDistAllRoot,None,,,
default,Ioc B,ciDistRoot,None,,,
default,Ioc B,ciEarthed,None,,,
default,Ioc B,ciEnergized,None,,,
default,Ioc B,ciLater,None,,,
default,Ioc B,ciOutaged,None,,,
default,Ioc B,cpArea,None,,,
default,Ioc B,cpBranch,None,,,
default,Ioc B,cpFeed,None,,,
default,Ioc B,cpGrid,None,,,
default,Ioc B,cpHeadFold,None,,,
default,Ioc B,cpMeteostat,None,,,
default,Ioc B,cpOperator,None,,,
default,Ioc B,cpOwner,None,,,
default,Ioc B,cpSite,None,,,
default,Ioc B,cpSubstat,None,,,
default,Ioc B,cpSupplySubstation,None,,,
default,Ioc B,cpSupplyTransformer,None,,,
default,Ioc B,cpSupplyTrfStation,None,,,
default,Ioc B,cpZone,None,,,
default,Ioc B,cptotime,None,,,
default,Ioc B,dat_src,None,,,
default,Ioc B,dataExtUnit,None,,,
default,Ioc B,fold_id,None,,,
default,Ioc B,for_name,None,,,
default,Ioc B,gnrl_modby,None,,,
default,Ioc B,gnrl_modif,None,,,
default,Ioc B,iSchemeStatus,None,,,
default,Ioc B,iacceptblock,None,,,
default,Ioc B,idir,None,,,
default,Ioc B,loc_name,None,,,
default,Ioc B,outserv,Parameters/,Inst_PhB,use_setting,OFF
default,Ioc B,root_id,None,,,
default,Ioc B,typ_id,None,,,
default,Logic,AttributeType,None,,,
default,Logic,cDisplayName,None,,,
default,Logic,cUserDefIndex,None,,,
default,Logic,charact,None,,,
default,Logic,chr_name,None,,,
default,Logic,ciDist,None,,,
default,Logic,ciDistAll,None,,,
default,Logic,ciDistAllRoot,None,,,
default,Logic,ciDistRoot,None,,,
default,Logic,ciEarthed,None,,,
default,Logic,ciEnergized,None,,,
default,Logic,ciLater,None,,,
default,Logic,ciOutaged,None,,,
default,Logic,cpArea,None,,,
default,Logic,cpBranch,None,,,
default,Logic,cpFeed,None,,,
default,Logic,cpGrid,None,,,
default,Logic,cpHeadFold,None,,,
default,Logic,cpMeteostat,None,,,
default,Logic,cpOperator,None,,,
default,Logic,cpOwner,None,,,
default,Logic,cpSite,None,,,
default,Logic,cpSubstat,None,,,
default,Logic,cpSupplySubstation,None,,,
default,Logic,cpSupplyTransformer,None,,,
default,Logic,cpSupplyTrfStation,None,,,
default,Logic,cpZone,None,,,
default,Logic,dat_src,None,,,
default,Logic,dataExtUnit,None,,,
default,Logic,fold_id,None,,,
default,Logic,for_name,None,,,
default,Logic,gnrl_modby,None,,,
default,Logic,gnrl_modif,None,,,
default,Logic,iSchemeStatus,None,,,
default,Logic,iout,None,,,
default,Logic,loc_name,None,,,
default,Logic,outserv,ON,,,
default,Logic,pSwitch,None,,,
default,Logic,root_id,None,,,
default,Logic,typ_id,None,,,
